# spanwise profile label=P4 x=41 z=0.576035 t=36.4 n=97
# y(m) U_x U_y U_z alpha valid
 0.145833328  0.0649064258 -0.0676907226 -0.0173331741  0.993103 1
 0.151041672 -0.0278374292 -0.078194268  0.00358850812  0.9994 1
 0.15625 -0.0860528797 -0.0641574636  0.0209512319  0.999936 1
 0.161458328 -0.0860528797 -0.0641574636  0.0209512319  0.999936 1
 0.166666672 -0.0505418591 -0.0846550316  0.0392158851  0.999445 1
 0.171875  0.0220112335 -0.0966807231  0.0311742499  0.998835 1
 0.177083328  0.0770431757 -0.0888437703 -0.0509974547  0.999488 1
 0.182291672  0.0977009013 -0.0793231651 -0.134306684  0.998742 1
 0.1875  0.0977009013 -0.0793231651 -0.134306684  0.998742 1
 0.192708328  0.0943748951 -0.104360588 -0.142127112  0.997334 1
 0.197916672  0.0871073529 -0.144968137 -0.104181394  0.998174 1
 0.203125  0.067885384 -0.173973471 -0.0768126845  0.999773 1
 0.208333328  0.0398990139 -0.187121034 -0.0568090901  0.999786 1
 0.213541672  0.0126381386 -0.187070191 -0.037870653  0.999256 1
 0.21875  0.0126381386 -0.187070191 -0.037870653  0.999256 1
 0.223958328 -0.00870494079 -0.176687375 -0.0287669525  0.999256 1
 0.229166672 -0.0171151794 -0.156761706 -0.0339363851  0.999454 1
 0.234375 -0.00384810357 -0.129070148 -0.0471143834  0.999851 1
 0.239583328  0.0329665057 -0.0955290794 -0.0594579168  0.999603 1
 0.244791672  0.0771074817 -0.0661816597 -0.0633834153  0.99585 1
 0.25  0.0771074817 -0.0661816597 -0.0633834153  0.99585 1
 0.255208343  0.105046757 -0.047217343 -0.0578711145  0.980461 1
 0.260416657  0.117529333 -0.0348548889 -0.0495958105  0.957413 1
 0.265625  0.120648757 -0.0238394234 -0.056900844  0.957466 1
 0.270833343  0.117074467 -0.0130476458 -0.090727739  0.97144 1
 0.276041657  0.118582442 -0.00530928513 -0.124762625  0.992402 1
 0.28125  0.118582442 -0.00530928513 -0.124762625  0.992402 1
 0.286458343  0.12690343  0.000502775947 -0.131827027  0.997015 1
 0.291666657  0.136539534  0.0142706102 -0.127155751  0.996399 1
 0.296875  0.140199944  0.0292841513 -0.120950438  0.997848 1
 0.302083343  0.13511841  0.0389606841 -0.115724638  0.999078 1
 0.307291657  0.126069084  0.045538947 -0.114348039  0.999771 1
 0.3125  0.126069084  0.045538947 -0.114348039  0.999771 1
 0.317708343  0.115825169  0.0541258082 -0.117153667  0.999919 1
 0.322916657  0.102922119  0.0652386919 -0.120817944  0.999795 1
 0.328125  0.0819487125  0.0767442212 -0.119508415  0.998676 1
 0.333333343  0.0511708707  0.0855734944 -0.113079518  0.997315 1
 0.338541657  0.0165788699  0.0897238627 -0.0981604159  0.998739 1
 0.34375  0.0165788699  0.0897238627 -0.0981604159  0.998739 1
 0.348958343 -0.0157665014  0.0951855183 -0.0748526752  0.999822 1
 0.354166657 -0.0397227667  0.0971458331 -0.0547047332  0.999962 1
 0.359375 -0.0544804297  0.0930441618 -0.0440396927  0.999989 1
 0.364583343 -0.0639654696  0.0890755206 -0.0397244021  0.999981 1
 0.369791657 -0.06715817  0.087716125 -0.0363288969  0.999668 1
 0.375 -0.06715817  0.087716125 -0.0363288969  0.999668 1
 0.380208343 -0.0558333248  0.0893355235 -0.0322429314  0.996603 1
 0.385416657 -0.0219704714  0.115574576 -0.0514913239  0.993091 1
 0.390625  0.0216895472  0.160337463 -0.100181229  0.996776 1
 0.395833343  0.0548399016  0.17602244 -0.130574167  0.999514 1
 0.401041657  0.0754262507  0.16451554 -0.123483084  0.999932 1
 0.40625  0.0754262507  0.16451554 -0.123483084  0.999932 1
 0.411458343  0.0822510123  0.136089683 -0.0880887955  0.999708 1
 0.416666657  0.0624783412  0.0947772339 -0.0526981093  0.999522 1
 0.421875  0.0311589148  0.0617828183 -0.0296653975  0.999812 1
 0.427083343  0.0141194714  0.0491218604 -0.0153225698  0.99997 1
 0.432291657  0.00973163731  0.0441941544 -0.00833384972  0.999954 1
 0.4375  0.00973163731  0.0441941544 -0.00833384972  0.999954 1
 0.442708343  0.0111436471  0.0432296395 -0.00653518829  0.99968 1
 0.447916657  0.0207835063  0.0487172045 -0.00898704119  0.997665 1
 0.453125  0.0398982875  0.0626951009 -0.017193554  0.99799 1
 0.458333343  0.0625706762  0.0763955936 -0.0292710755  0.999137 1
 0.463541657  0.0804462582  0.0813770145 -0.0447940491  0.999831 1
 0.46875  0.0804462582  0.0813770145 -0.0447940491  0.999831 1
 0.473958343  0.0893638805  0.0757129788 -0.0671682134  0.99998 1
 0.479166657  0.0955677703  0.0677669048 -0.0955012813  0.999984 1
 0.484375  0.101546973  0.0568858273 -0.112241998  0.999956 1
 0.489583343  0.0987165794  0.0349293128 -0.106914379  0.999705 1
 0.494791657  0.0819867998  0.00928110536 -0.0995189324  0.999645 1
 0.5  0.0819867998  0.00928110536 -0.0995189324  0.999645 1
