# spanwise profile label=P2 x=35 z=0.443848 t=33.2 n=97
# y(m) U_x U_y U_z alpha valid
 0.286458343  0.149200171  5.40890178e-05 -0.114266597  1 1
 0.291666657  0.149200544  5.62117202e-05 -0.114263877  1 1
 0.296875  0.149200961  5.82962894e-05 -0.114261106  1 1
 0.302083343  0.149201721  6.02554574e-05 -0.114258289  1 1
 0.307291657  0.149202555  6.21006475e-05 -0.114255264  1 1
 0.3125  0.149202555  6.21006475e-05 -0.114255264  1 1
 0.317708343  0.14920342  6.38438505e-05 -0.114252098  1 1
 0.322916657  0.149204284  6.53968309e-05 -0.11424873  1 1
 0.328125  0.149205253  6.68372886e-05 -0.114245273  1 1
 0.333333343  0.149206221  6.81228412e-05 -0.114241481  1 1
 0.338541657  0.14920719  6.92188551e-05 -0.114237323  1 1
 0.34375  0.14920719  6.92188551e-05 -0.114237323  1 1
 0.348958343  0.149208248  7.00916426e-05 -0.114233091  1 1
 0.354166657  0.14920941  7.07557774e-05 -0.114228785  1 1
 0.359375  0.149210662  7.11357497e-05 -0.114224322  1 1
 0.364583343  0.149211958  7.1224611e-05 -0.114219829  1 1
 0.369791657  0.149213389  7.10510431e-05 -0.114215337  1 1
 0.375  0.149213389  7.10510431e-05 -0.114215337  1 1
 0.380208343  0.14921473  7.05947605e-05 -0.114210717  1 1
 0.385416657  0.14921616  6.9757014e-05 -0.114206038  1 1
 0.390625  0.14921768  6.87085558e-05 -0.114201516  1 1
 0.395833343  0.149219021  6.72772294e-05 -0.114196979  1 1
 0.401041657  0.149220377  6.53322932e-05 -0.114192486  1 1
 0.40625  0.149220377  6.53322932e-05 -0.114192486  1 1
 0.411458343  0.149221808  6.29718561e-05 -0.11418812  1 1
 0.416666657  0.149222463  6.04833767e-05 -0.114183411  1 1
 0.421875  0.149222896  5.77198662e-05 -0.114178754  1 1
 0.427083343  0.149223462  5.46404663e-05 -0.114174411  1 1
 0.432291657  0.149224132  5.1217361e-05 -0.114170134  1 1
 0.4375  0.149224132  5.1217361e-05 -0.114170134  1 1
 0.442708343  0.149224699  4.74407279e-05 -0.114166081  1 1
 0.447916657  0.149225205  4.34000576e-05 -0.114162423  1 1
 0.453125  0.149225801  3.90210953e-05 -0.114159159  1 1
 0.458333343  0.149226382  3.44039399e-05 -0.114156254  1 1
 0.463541657  0.149226859  2.95100817e-05 -0.114153743  1 1
 0.46875  0.149226859  2.95100817e-05 -0.114153743  1 1
 0.473958343  0.149227202  2.44431576e-05 -0.114151597  1 1
 0.479166657  0.14922753  1.92234002e-05 -0.114149928  1 1
 0.484375  0.149227798  1.38253872e-05 -0.114148512  1 1
 0.489583343  0.149227872  8.35300216e-06 -0.114147455  1 1
 0.494791657  0.149227768  2.80474592e-06 -0.114147007  1 1
 0.5  0.149227768  2.80474592e-06 -0.114147007  1 1
