# spanwise profile label=P3 x=39 z=0.551326 t=36.4 n=97
# y(m) U_x U_y U_z alpha valid
 0.385416657 -0.447356939  0.106379777 -0.0115460986  0.998699 1
 0.390625 -0.426592946  0.112406671 -0.0237609316  0.998932 1
 0.395833343 -0.398380846  0.113233916 -0.0356633551  0.999401 1
 0.401041657 -0.370545626  0.106031246 -0.0425186642  0.997527 1
 0.40625 -0.370545626  0.106031246 -0.0425186642  0.997527 1
 0.411458343 -0.349342883  0.0931345299 -0.0455313288  0.995498 1
 0.416666657 -0.338970929  0.0789031014 -0.049427174  0.996733 1
 0.421875 -0.333179325  0.0789723769 -0.0332384892  0.99845 1
 0.427083343 -0.33173126  0.0928036049  0.00737103587  0.999644 1
 0.432291657 -0.344360083  0.0944284722  0.0403898694  0.999964 1
 0.4375 -0.344360083  0.0944284722  0.0403898694  0.999964 1
 0.442708343 -0.380750388  0.0800369307  0.0526094921  0.999996 1
 0.447916657 -0.439896852  0.0419870466  0.0577736795  0.999996 1
 0.453125 -0.503498971  0.0174860004  0.0958647132  0.999996 1
 0.458333343 -0.5245561  0.00893347338  0.144050688  0.999992 1
 0.463541657 -0.53603524 -0.0191979799  0.152671918  0.999929 1
 0.46875 -0.53603524 -0.0191979799  0.152671918  0.999929 1
 0.473958343 -0.539952874 -0.05457405  0.142891243  0.999738 1
 0.479166657 -0.534990489 -0.0756057352  0.13103874  0.999266 1
 0.484375 -0.529863834 -0.0780880451  0.11934758  0.999003 1
 0.489583343 -0.530410647 -0.055909574  0.106504887  0.998492 1
 0.494791657 -0.535904169 -0.022356119  0.0953113809  0.997549 1
 0.5 -0.535904169 -0.022356119  0.0953113809  0.997549 1
