# spanwise profile label=P3 x=39 z=0.548848 t=33.2 n=97
# y(m) U_x U_y U_z alpha valid
 0.427083343 -0.450559556  0.0108163347  0.0901889056  1 1
 0.432291657 -0.449888825  0.00936770253  0.092195265  1 1
 0.4375 -0.449888825  0.00936770253  0.092195265  1 1
 0.442708343 -0.45069918  0.00759392325  0.0921075493  1 1
 0.447916657 -0.452367306  0.00689672539  0.0905064121  1 1
 0.453125 -0.454565734  0.00818760134  0.0886012465  1 1
 0.458333343 -0.456080973  0.01235634  0.0873300657  1 1
 0.463541657 -0.457005918  0.0192324203  0.0868394002  1 1
 0.46875 -0.457005918  0.0192324203  0.0868394002  1 1
 0.473958343 -0.456754655  0.0291063748  0.0866105109  1 1
 0.479166657 -0.444099873  0.0385622345  0.0863514766  1 1
 0.484375 -0.421886593  0.0413778052  0.0898189247  1 1
 0.489583343 -0.399758428  0.033827275  0.0962533951  1 1
 0.494791657 -0.384897918  0.0145180477  0.100690462  1 1
 0.5 -0.384897918  0.0145180477  0.100690462  1 1
